<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.10	12:20:00	4246.9	4253.3	4244.2	4245.9	1598	0	3
2022.03.10	12:40:00	4245.9	4251.2	4241.3	4242.2	1302	0	2
2022.03.10	13:00:00	4242.0	4244.4	4234.5	4240.6	1235	0	3
2022.03.10	13:20:00	4240.6	4246.9	4239.1	4239.1	1251	0	5
2022.03.10	13:40:00	4239.0	4243.3	4232.2	4236.5	1371	0	5
2022.03.10	14:00:00	4236.4	4243.4	4229.5	4242.4	1342	0	0
2022.03.10	14:20:00	4242.3	4244.7	4235.9	4240.9	1145	0	0
2022.03.10	14:40:00	4240.8	4241.0	4228.0	4228.8	1660	0	0
2022.03.10	15:00:00	4228.8	4231.6	4223.1	4228.8	1940	0	0
2022.03.10	15:20:00	4229.2	4248.8	4226.6	4237.0	2269	0	0
2022.03.10	15:40:00	4237.0	4239.1	4222.4	4224.4	2068	0	0
2022.03.10	16:00:00	4224.4	4227.0	4221.9	4225.8	1390	0	0
2022.03.10	16:20:00	4225.7	4236.9	4222.1	4225.1	2786	0	1
2022.03.10	16:40:00	4225.2	4254.0	4224.7	4249.4	3869	0	1
2022.03.10	17:00:00	4249.2	4256.2	4237.8	4255.5	3397	0	1
2022.03.10	17:20:00	4255.5	4255.5	4225.1	4230.7	3244	0	1
2022.03.10	17:40:00	4230.5	4238.4	4219.1	4221.4	2541	0	1
2022.03.10	18:00:00	4221.2	4222.1	4213.6	4218.8	2084	0	1
2022.03.10	18:20:00	4218.6	4222.5	4209.2	4210.4	2250	0	1
2022.03.10	18:40:00	4210.6	4223.9	4208.7	4223.1	1924	0	1
2022.03.10	19:00:00	4223.1	4227.3	4221.0	4225.2	1497	0	2
2022.03.10	19:20:00	4225.2	4235.7	4221.7	4222.1	1524	0	1
2022.03.10	19:40:00	4222.2	4223.3	4215.8	4218.4	1634	0	2
2022.03.10	20:00:00	4218.5	4229.6	4214.8	4228.3	1843	0	1
2022.03.10	20:20:00	4228.2	4233.6	4223.2	4227.9	1900	0	1
2022.03.10	20:40:00	4228.1	4242.4	4225.6	4238.6	2027	0	1
2022.03.10	21:00:00	4238.7	4256.8	4237.1	4249.9	2168	0	1
2022.03.10	21:20:00	4249.7	4258.3	4245.3	4253.8	2107	0	1
2022.03.10	21:40:00	4253.8	4265.0	4248.5	4260.8	2032	0	1
